Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source
ELEC,19135 W Victory Blvd,19135 W Victory Blvd,,Los Angeles,CA,91335,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,34.18668295,-118.5499653,2020-02-26,152986,2020-02-26 10:30:51 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,12728 W Sherman Way,12728 W Sherman Way,,Los Angeles,CA,91605,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,34.2010918,-118.4101228,2020-02-26,152987,2020-02-26 10:30:51 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,5617 N Laurel Canyon Blvd,5617 N Laurel Canyon Blvd,,North Hollywood,CA,91607,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,34.17253949,-118.396628,2020-02-26,152988,2020-02-26 10:30:51 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,11667 W Santa Monica Blvd,11667 W Santa Monica Blvd,,Los Angeles,CA,90025,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,34.04414195,-118.4554299,2020-02-26,152989,2020-02-26 10:30:51 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,6765 W Foothill Blvd,6765 W Foothill Blvd,,Los Angeles,CA,91042,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,34.24745003,-118.2787344,2020-02-26,152990,2020-02-26 10:30:51 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,13310 W Bluff Creek Dr,13310 W Bluff Creek Dr,,Los Angeles,CA,90094,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,33.96801379,-118.426267,2020-02-26,152991,2020-02-26 10:30:51 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,576 Sycamore,576 Sycamore Drive,,Milpitas,CA,95035,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,5,,,SemaCharge Network,http://www.semacharge.com/,GPS,37.4092325,-121.914431,2020-02-26,152999,2020-02-26 10:12:01 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.00-$5.00/Hr Variable Parking Fee,,,,,,,,,
ELEC,SAN DIEGO STATE,5300 Campanile Dr,LOT 12 UPPER; PK 12 Level 8 NE corner,San Diego,CA,92182,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.77597,-117.07458,2020-02-14,153004,2020-02-14 10:15:20 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.2 per kWh,,,,,,,,,
ELEC,DC CORRIDOR,72 Frazier Mountain park Rd,FRAZIERPARK L2,Lebec,CA,93243,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.818114,-118.8830624,2020-02-14,153008,2020-02-14 10:15:20 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$0.55 per hour, $0.2 per kWh",,,,,,,,,
ELEC,DC CORRIDOR,75 Frazier Mountain Park Road,FRAZIERPARK DC1,Lebec,CA,93243,,888-758-4389,E,,Public,24 hours daily,,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.8180923,-118.8830021,2020-02-14,153009,2020-02-14 10:15:20 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,"$0.1 per hour, $0.25 per kWh",,,,,,,,,
ELEC,CENTERCAL,6480 Pacific Coast Hwy,"DECK EV13; -
NORTH DECK EV10;  North Deck Parking Garage, Level 2
NORTH DECK EV1; North Deck Parking Garage, Level 1
NORTH DECK EV5; North Deck Parking Garage,
NORTH DECK EV6; North Deck Parking Garage,
SOUTH DECK EV10; South Deck Parking Garage
SOUTH DECK EV12; South Deck Parking Garage
SOUTH DECK EV1;  South Deck Parking Garage, Level 1
SOUTH DECK EV2; South Deck Parking Garage, Level 1
SOUTH DECK EV4; South Deck Parking Garage
SOUTH DECK EV5; South Deck Parking Garage
SOUTH DECK EV6; South Deck Parking Garage
SOUTH DECK EV7; South Deck Parking Garage
SOUTH DECK EV8;  South Deck Parking Garage
SOUTH DECK EV9; South Deck Parking Garage
SOUTHDECK EV11; South Deck Parking Garage",Long Beach,CA,90803,,888-758-4389,E,,Public,24 hours daily,,,,,,29,,,ChargePoint Network,http://www.chargepoint.com/,200-8,33.754844,-118.108579,2020-02-14,153015,2020-02-14 10:15:20 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,CITYOFBERKELEY,2023 Center St,CENT 1 RED 1; Center street,Berkeley,CA,94704,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.87037,-122.269844,2020-02-14,153016,2020-02-14 10:15:20 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.5 per hour,,,,,,,,,
ELEC,55 SHAW,55 Shaw Ave,"STATION 1; Northwest corner of property
STATION 2; -",Clovis,CA,93612,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,36.809874,-119.708501,2020-02-14,153017,2020-02-14 10:15:20 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour, and $5 per additional hour, $2 per kWh",,,,,,,,,
ELEC,THE TORRANCE,21250 Hawthorne Blvd,"THE TORRANCE 1; Located on P1
THE TORRANCE 2; Located on P1
THE TORRANCE 3; Located on P1
THE TORRANCE 4; Located on P1",Torrance,CA,90503,,888-758-4389,E,,Public,24 hours daily,,,,,,8,,,ChargePoint Network,http://www.chargepoint.com/,200-9,33.836059,-118.352229,2020-02-14,153020,2020-02-14 10:15:20 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 2 hours, and $5 per additional hour, $1 per kWh",,,,,,,,,
ELEC,PORT OF HUENEME,333 Ponoma St,UNIT 2,Port Hueneme,CA,93041,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.1509388,-119.2002979,2020-02-14,153021,2020-02-14 10:15:20 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.6 per kWh,,,,,,,,,
ELEC,PORT OF HUENEME,105 E Port Hueneme Rd,UNIT 1; -,Port of Hueneme,CA,93041,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.1475572,-119.199872,2020-02-14,153022,2020-02-14 10:15:20 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.6 per kWh,,,,,,,,,
ELEC,"Ultra Gas and Mart (Baker, CA)",71808 Baker Blvd,,Baker,CA,92309,,833-632-2778,E,,Public,24 hours daily,,,,,,,8,,Electrify America,https://www.electrifyamerica.com/,GPS,35.262261,-116.081101,2020-02-26,153025,2020-02-26 10:25:55 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,TRANSP CENTER,410 E Dalton Ave,TRANSP. CENTER; -,Glendora,CA,91741,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.1368562,-117.860846,2020-02-14,153044,2020-02-14 10:15:20 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,LINELOFTS,1911 1/2 N Las Palmas Ave,EV 3; Inside parking garage in space 3,Los Angeles,CA,90068,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.1059112,-118.3364939,2020-02-14,153062,2020-02-14 10:15:20 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.17 per kWh,,,,,,,,,
ELEC,LINELOFTS,1916 N Las Palmas Ave,EV 2; Inside parking garage. Space 2,Los Angeles,CA,90028,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.1059023,-118.3363437,2020-02-14,153063,2020-02-14 10:15:20 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.17 per kWh,,,,,,,,,
ELEC,LINELOFTS,1737 N Las Palmas Ave,EV 1; Inside parking garage space 4,Los Angeles,CA,90028,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.1026736,-118.336383,2020-02-14,153064,2020-02-14 10:15:20 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.17 per kWh,,,,,,,,,
ELEC,RPII SHOPS,7844 N Blackstone Ave,RIVER PARK N 1; -,Fresno,CA,93720,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.8498297,-119.790092,2020-02-14,153106,2020-02-14 10:15:20 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 1 hour, and $1 per additional hour, $0.15 per kWh",,,,,,,,,
ELEC,Kerman Middle School,601 S First St,,Kerman,CA,93630,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,200-8,36.725653,-120.065421,2020-02-06,153111,2020-02-06 21:24:11 UTC,LG,,,2019-12-25,,,,,J1772,US,,,,Public,,public,,,SCHOOL,,,,,,,,,,,,,,,,
ELEC,Kerman Unified School District - District Office,15218 W Whitesbridge Ave,,Kerman,CA,93630,,888-758-4389,E,,Public,7:30am-5:30 pm daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,36.7351,-120.063147,2020-02-06,153112,2020-02-06 21:24:11 UTC,LG,,,2019-12-25,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,,,,,,,,,,
ELEC,Days Inn -  Galt,1040 North Lincoln Way,,Galt,CA,95632,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,4,,,SemaCharge Network,http://www.semacharge.com/,GPS,38.272715,-121.3041631,2020-02-26,153116,2020-02-26 10:12:01 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$1.00-$2.00/Hr Variable Parking Fee, $0.15/kWh Energy Fee",,,,,,,,,
ELEC,DC CORRIDOR,20673 Tracy Ave,BUTTONW L2; Front/Northwest Corner of Parking Lot,Buttonwillow,CA,93206,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,35.400101,-119.3977509,2020-02-14,153117,2020-02-14 10:15:20 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$0.55 per hour, $0.2 per kWh",,,,,,,,,
ELEC,DC CORRIDOR,20673 Tracy Ave #102,"BUTTONW DC 1; Front Northwest corner of parking lot
BUTTONW DC 2; -
BUTTONW DC 3; Front/Northwest corner of parking lot",Buttonwillow,CA,93206,,888-758-4389,E,,Public,24 hours daily,,,,,,,6,,ChargePoint Network,http://www.chargepoint.com/,200-9,35.400256,-119.397502,2020-02-14,153119,2020-02-14 10:15:20 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,"$0.1 per hour, $0.25 per kWh",,,,,,,,,
ELEC,Black Bear - Willows A1,246 N Humboldt Ave,,Willows,CA,95988,,877-455-3833,E,,Public,24 hours daily,,,,,,2,4,,eVgo Network,https://www.evgo.com/,GPS,39.523225,-122.2118055,2020-02-26,153124,2020-02-26 10:19:10 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,18099 Rinaldi street,18099 Rinaldi Street,,Los Angeles,CA,91344,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,34.2747403,-118.5591591,2020-02-26,153130,2020-02-26 10:30:51 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,7537 Balboa Blvd,7537 Balboa Blvd,,Los Angeles,CA,91406,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,34.20754449,-118.5012885,2020-02-26,153131,2020-02-26 10:30:51 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Propark Mobility - 625 2nd St,625 Second Street,"Entrance on Colin P. Kelly Jr. Street
",San Francisco,CA,94107,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,37.78168,-122.39106,2020-02-26,153136,2020-02-26 09:08:07 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.59 per kWh,,,,,,,,,
ELEC,531401 : 201 California Garage,201 California Street,,SF,CA,94111,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,4,,,SemaCharge Network,http://www.semacharge.com/,GPS,37.7930345,-122.3990296,2020-02-26,153138,2020-02-26 10:12:01 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,
ELEC,201 California Garage,201 California Street,,SF,CA,94111,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,2,,,SemaCharge Network,http://www.semacharge.com/,GPS,37.7930345,-122.3990296,2020-02-26,153139,2020-02-26 10:12:01 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,
ELEC,THE AVERY,450 Folsom St,"B1-1; Valet
B1-2; Valet
B1-3; Valet
B1-4; Valet",San Francisco,CA,94105,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,37.787682,-122.394339,2020-02-14,153156,2020-02-14 10:15:20 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,DC CORRIDOR,1139 S. Cloverdale Blvd.,"CLOVERDALE DC1; In front of markee by McDonald's
CLOVERDALE DC2; In front of markee by McDonald's
CLOVERDALE L2; In front of markee by McDonald's",Cloverdale,CA,95425,,888-758-4389,E,,Public,24 hours daily,,,,,,2,4,,ChargePoint Network,http://www.chargepoint.com/,200-9,38.784028,-123.014815,2020-02-14,153157,2020-02-14 10:15:20 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,"$0.1 per hour, $0.25 per kWh",,,,,,,,,
ELEC,HRAL,1900 Harpers Way,"VISITOR-1-SOUTH; For visitors with official business at Honda R&amp;D Americas.  By the main lobby entrance. 
VISITOR-2-NORTH; For visitors with official business at Honda R&amp;D Americas.  By the main lobby entrance. ",Torrance,CA,90501,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,200-8,33.843629,-118.313218,2020-02-14,153158,2020-02-14 10:15:20 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.18 per kWh,,,,,,,,,
ELEC,SDIA,2751 N Harbor Dr,COMMUTER LOT 2,San Diego,CA,92101,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.7291203,-117.1848381,2020-02-14,153160,2020-02-14 10:15:20 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,655 MONTG,639 Montgomery St,"EV STATION 1
EV STATION 2",San Francisco,CA,94111,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,200-8,37.794952,-122.403403,2020-02-14,153161,2020-02-14 10:15:20 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$1 per hour, minimum payment of $1",,,,,,,,,
ELEC,Greenlots - 153078,111 N. Hope St,,Los Angeles,CA,90012,,855-900-7584,E,,Public,24 hours daily,,,,,,,2,,Greenlots,http://greenlots.com/,GPS,34.058952331543,-118.249008178711,2020-02-26,153164,2020-02-26 10:21:46 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,DC Fast: Free,,,,,,,,,
ELEC,"Walmart 2989 - Fremont, CA",44009 Osgood Road,,Fremont,CA,94539,,833-632-2778,E,,Public,24 hours daily,,,,,,1,3,,Electrify America,https://www.electrifyamerica.com/,GPS,37.510917,-121.942163,2020-02-26,153165,2020-02-26 10:25:55 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,"Walmart 2648 - San Leandro, CA",1919 Davis Street,,San Leandro,CA,94577,,833-632-2778,E,,Public,24 hours daily,,,,,,1,3,,Electrify America,https://www.electrifyamerica.com/,GPS,37.715282,-122.177825,2020-02-26,153166,2020-02-26 10:25:55 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Lawrence Oakmead Shopping Center,540-548 Lawrence Expressway,,Sunnyvale,CA,94085,,833-632-2778,E,,Public,24 hours daily,,,,,,1,3,,Electrify America,https://www.electrifyamerica.com/,GPS,37.384509,-121.9954,2020-02-26,153167,2020-02-26 10:25:55 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,3000 W Slauson Ave,3000 W Slauson Ave,,Los Angeles,CA,90043,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,33.98897521,-118.3257446,2020-02-26,153168,2020-02-26 10:30:51 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,8309 Louise Ave,8309 Louise Ave,,Los Angeles,CA,91325,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,34.22147493,-118.5099842,2020-02-26,153169,2020-02-26 10:30:51 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,1033 W Pacific Coast Hwy,1033 W Pacific Coast Hwy,,Los Angeles,CA,90744,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,33.79057232,-118.2762064,2020-02-26,153170,2020-02-26 10:30:51 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,10567 Mason Ave,10567 Mason Ave,,Los Angeles,CA,91311,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,34.26190475,-118.5797251,2020-02-26,153171,2020-02-26 10:30:51 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,10455 W Magnolia Blvd,10455 W Magnolia Blvd,,Los Angeles,CA,91601,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,34.16498698,-118.3588064,2020-02-26,153172,2020-02-26 10:30:51 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,11320 Laurel Canyon Blvd,11320 Laurel Canyon Blvd,,Los Angeles,CA,91340,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,34.27554681,-118.4498133,2020-02-26,153173,2020-02-26 10:30:51 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,IRVINE  CO  OFC,6 Cromwell,BTP 6CROMWELL 1; In front of 6 Cromwell Bldg,Irvine,CA,92618,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.6531191,-117.706164,2020-02-14,153178,2020-02-14 10:15:20 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.25 per hour for the first 4 hours, and $3 per additional hour, maximum payment of $24, maximum session time is 24 hours",,,,,,,,,
ELEC,IRVINE  CO  OFC,111 Academy Dr,"UCIRP 111ACAD 1; Stations are behind the 111 Academy Bldg. 
UCIRP 111ACAD 2; Stations are behind the 111 Academy Bldg. 
UCIRP 111ACAD 3; Stations are in back of the 111 Academy Bldg. ",Irvine,CA,92617,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,33.648591,-117.855256,2020-02-14,153179,2020-02-14 10:15:20 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.25 per hour for the first 4 hours, and $3 per additional hour, maximum payment of $24, maximum session time is 24 hours",,,,,,,,,
ELEC,VVC AUTO,18422 bear Valley Rd,PARKING LOT A; Parking lot A building 23,Victorville,CA,92345,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.4718442,-117.2651246,2020-02-14,153181,2020-02-14 10:15:20 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $0.35 per hour for the first 4 hours, and $5 per additional hour",,,,,,,,,
ELEC,PV PARKING,965 Silver Spur Rd,EVSE 6; -,Rolling Hills Estates,CA,90274,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.7688689,-118.3648731,2020-02-14,153182,2020-02-14 10:15:20 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.75 per hour,,,,,,,,,
ELEC,IRVINE  CO  OFC,4 Cromwell,"BTP 4CROMWELL 1; Stations are in front of the 4 Cromwell Bldg.
BTP 4CROMWELL 2; In front of 4 Cromwell Bldg.",Irvine,CA,92618,,888-758-4389,E,,Public,24 hours daily,,,,,,3,,,ChargePoint Network,http://www.chargepoint.com/,200-9,33.652108,-117.706751,2020-02-14,153187,2020-02-14 10:15:20 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.25 per hour for the first 4 hours, and $3 per additional hour, maximum payment of $24, maximum session time is 24 hours",,,,,,,,,
ELEC,PAYPAL,2311 N 1st St,NORTH 15-F; -,San Jose,CA,95131,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,200-8,37.3752214,-121.9223966,2020-02-14,153194,2020-02-14 10:15:20 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1 per kWh,,,,,,,,,
ELEC,CLPCCD,25555 Hesperian Blvd. Parking Lot F,CHABOT-LOT F #2; Parking Lot F,Hayward,CA,94545,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.6391667,-122.1055556,2020-02-14,153197,2020-02-14 10:15:20 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,BOA Santa Teresa-Bernal CA3-169,155 Bernal Rd.,,San Jose,CA,95119,,833-632-2778,E,,Public,24 hours daily,,,,,,,3,,Electrify America,https://www.electrifyamerica.com/,GPS,37.228593,-121.776138,2020-02-26,153205,2020-02-26 10:25:55 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,21900 Plummer St,21900 Plummer St,,Los Angeles,CA,91311,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,34.24260712,-118.6043621,2020-02-26,153209,2020-02-26 10:30:51 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,MARINA1,2098 Lombard St,SHOP 01,San Francisco,CA,94123,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.8000799,-122.4357806,2020-02-14,153220,2020-02-14 10:15:20 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,LAKE PARK ASSOC,3032 Bunker Hill Ln,"QUAD STATION 1; Ground Level, adjacent to 3032 Parking Garage
QUAD STATION 2; Ground Level, adjacent to 3032 Parking Garage
QUAD STATION 3;  Ground Level, adjacent to 3032 Parking Garage
QUAD STATION 4; Ground Level, adjacent to 3032 Parking Garage",Santa Clara,CA,95054,,888-758-4389,E,,Public,24 hours daily,,,,,,8,,,ChargePoint Network,http://www.chargepoint.com/,200-8,37.405502,-121.981843,2020-02-14,153225,2020-02-14 10:15:20 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 3 hours, and $5 per additional hour, $0.2 per kWh",,,,,,,,,
ELEC,HPP - 6922,6930 Hollywood Blvd,EV 3; In garage on left side wall,Los Angeles,CA,90028,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.1010528,-118.3409535,2020-02-14,153233,2020-02-14 10:15:20 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,Greenlots - 12252A,1936 N DALY ST,,Los Angeles,CA,90031,,855-900-7584,E,,Public,24 hours daily,,,,,,1,,,Greenlots,http://greenlots.com/,GPS,34.0665626525879,-118.215370178223,2020-02-26,153236,2020-02-26 10:21:46 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $2.00 per hour, maximum payment of $40.00",,,,,,,,,
ELEC,Greenlots - 12286A,3925 W ADAMS BLVD,,Los Angeles,CA,90018,,855-900-7584,E,,Public,24 hours daily,,,,,,1,,,Greenlots,http://greenlots.com/,GPS,34.0327110290527,-118.327491760254,2020-02-26,153237,2020-02-26 10:21:46 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $2.00 per hour, maximum payment of $40.00",,,,,,,,,
